observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
114492,0,8,431,Caulastraea tumida,Robust,Merulinidae,Faviidae,398,"Tsushima, Japan",4.173367,129.242088,691,,134879,90,Colony maximum diameter,29,cm,22,Derived from textual description,100,maximum,,,,,
109774,1,31,435,Cladocora arbuscula,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,124221,181,Corallite width minimum,28,mm,15,Image analysis,2.4,raw_value,,,,,
111444,1,2,435,Cladocora arbuscula,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,125891,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
111446,1,2,436,Cladocora caespitosa,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,125893,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112940,1,31,436,Cladocora caespitosa,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,127387,90,Colony maximum diameter,29,cm,22,Derived from textual description,50,raw_value,,,,,
109776,1,31,436,Cladocora caespitosa,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,124223,181,Corallite width minimum,28,mm,15,Image analysis,2.6,raw_value,,,,,
112941,1,31,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,1,Global estimate,,,38,,127388,90,Colony maximum diameter,29,cm,22,Derived from textual description,500,raw_value,,,,,
111448,1,2,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125895,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109778,1,31,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124225,181,Corallite width minimum,28,mm,15,Image analysis,8.5,raw_value,,,,,
112942,1,31,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,127389,90,Colony maximum diameter,29,cm,22,Derived from textual description,500,raw_value,,,,,
109780,1,31,801,Coelastrea palauensis,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124227,181,Corallite width minimum,28,mm,15,Image analysis,10,raw_value,,,,,
112943,1,31,801,Coelastrea palauensis,Robust,Merulinidae,Faviidae,1,Global estimate,,,13,,127390,90,Colony maximum diameter,29,cm,22,Derived from textual description,20,raw_value,,,,,
111451,1,2,801,Coelastrea palauensis,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125898,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
111454,1,2,445,Coeloseris mayeri,Complex,Agariciidae,Agariciidae,1,Global estimate,,,10,,125901,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109782,1,31,445,Coeloseris mayeri,Complex,Agariciidae,Agariciidae,1,Global estimate,,,10,,124229,181,Corallite width minimum,28,mm,15,Image analysis,8.1,raw_value,,,,,
114454,0,8,457,Colpophyllia breviserialis,Robust,Mussidae,Faviidae,1,Global estimate,,,689,,134841,90,Colony maximum diameter,29,cm,22,Derived from textual description,50,maximum,,,,,
113218,0,8,458,Colpophyllia natans,Robust,Mussidae,Faviidae,396,"Coral Gardens, Florida",24.823445,-80.755097,346,,127665,90,Colony maximum diameter,29,cm,7,Transect tape,100,maximum,,,,9,
114460,0,8,458,Colpophyllia natans,Robust,Mussidae,Faviidae,56,Lee Stocking Island,23.76725556,-76.09464167,690,,134847,90,Colony maximum diameter,29,cm,22,Derived from textual description,39.66,maximum,c natans,,,,
23877,0,1,458,Colpophyllia natans,Robust,Mussidae,Faviidae,0,,,,0,,22999,61,Skeletal density,34,g cm-3,,,0.84,,,,,,
88910,1,14,458,Colpophyllia natans,Robust,Mussidae,Faviidae,0,,,,194,,92154,61,Skeletal density,34,g cm-3,,,0.84,,,,,,
88921,1,14,458,Colpophyllia natans,Robust,Mussidae,Faviidae,0,,,,194,,92165,61,Skeletal density,34,g cm-3,,,0.65,,,,,,
111456,1,2,458,Colpophyllia natans,Robust,Mussidae,Faviidae,1,Global estimate,,,10,,125903,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
113219,0,8,458,Colpophyllia natans,Robust,Mussidae,Faviidae,397,"Cheeca Patch, Florida",24.907447,-80.61826,346,,127666,90,Colony maximum diameter,29,cm,7,Transect tape,200,maximum,,,,12,
113244,0,8,458,Colpophyllia natans,Robust,Mussidae,Faviidae,1,Global estimate,,,686,,127691,90,Colony maximum diameter,29,cm,22,Derived from textual description,200,maximum,,,,,
109784,1,31,458,Colpophyllia natans,Robust,Mussidae,Faviidae,1,Global estimate,,,297,,124231,181,Corallite width minimum,28,mm,15,Image analysis,8.7,raw_value,,,,,
23876,0,1,458,Colpophyllia natans,Robust,Mussidae,Faviidae,0,,,,0,,22998,61,Skeletal density,34,g cm-3,,,0.65,,,,,,
111459,1,2,467,Coscinaraea columna,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125906,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109786,1,31,467,Coscinaraea columna,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,124233,181,Corallite width minimum,28,mm,15,Image analysis,3.5,raw_value,,,,,
109788,1,31,468,Coscinaraea crassa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,297,,124235,181,Corallite width minimum,28,mm,15,Image analysis,8.6,raw_value,,,,,
111462,1,2,468,Coscinaraea crassa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125909,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
111464,1,2,469,Coscinaraea exesa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125911,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
109790,1,31,469,Coscinaraea exesa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,297,,124237,181,Corallite width minimum,28,mm,15,Image analysis,2.6,raw_value,,,,,
111466,1,2,470,Coscinaraea hahazimaensis,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125913,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109792,1,31,470,Coscinaraea hahazimaensis,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,124239,181,Corallite width minimum,28,mm,15,Image analysis,2,raw_value,,,,,
111469,1,2,471,Coscinaraea marshae,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125916,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
109794,1,31,471,Coscinaraea marshae,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,297,,124241,181,Corallite width minimum,28,mm,15,Image analysis,3,raw_value,,,,,
109796,1,31,472,Coscinaraea mcneilli,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,297,,124243,181,Corallite width minimum,28,mm,15,Image analysis,4.2,raw_value,,,,,
111471,1,2,472,Coscinaraea mcneilli,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125918,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
111473,1,2,473,Coscinaraea monile,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125920,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
110848,1,2,490,Ctenactis albitentaculata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125295,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
110850,1,2,491,Ctenactis crassa,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125297,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
110852,1,2,492,Ctenactis echinata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125299,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
111476,1,2,493,Ctenella chagius,Complex,Euphylliidae,Meandrinidae,1,Global estimate,,,10,,125923,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,,,,,
110854,1,2,1565,Cycloseris boschmai,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125301,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112945,1,31,733,Cycloseris costulata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127392,90,Colony maximum diameter,29,cm,22,Derived from textual description,8,raw_value,,,,,
109802,1,31,733,Cycloseris costulata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,124249,181,Corallite width minimum,28,mm,15,Image analysis,70,raw_value,,,,,
110856,1,2,733,Cycloseris costulata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125303,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112946,1,31,733,Cycloseris costulata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,9,,127393,90,Colony maximum diameter,29,cm,22,Derived from textual description,7.6,raw_value,,,,,
112944,1,31,733,Cycloseris costulata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,38,,127391,90,Colony maximum diameter,29,cm,22,Derived from textual description,7.6,raw_value,,,,,
109804,1,31,734,Cycloseris curvata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,124251,181,Corallite width minimum,28,mm,15,Image analysis,75,raw_value,,,,,
112947,1,31,734,Cycloseris curvata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127394,90,Colony maximum diameter,29,cm,22,Derived from textual description,9,raw_value,,,,,
110858,1,2,734,Cycloseris curvata,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125305,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
110860,1,2,735,Cycloseris cyclolites,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125307,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109806,1,31,735,Cycloseris cyclolites,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,124253,181,Corallite width minimum,28,mm,15,Image analysis,33.3,raw_value,,,,,
112950,1,31,735,Cycloseris cyclolites,Robust,Fungiidae,Fungiidae,1,Global estimate,,,9,,127397,90,Colony maximum diameter,29,cm,22,Derived from textual description,4.1,raw_value,,,,,
112948,1,31,735,Cycloseris cyclolites,Robust,Fungiidae,Fungiidae,1,Global estimate,,,38,,127395,90,Colony maximum diameter,29,cm,22,Derived from textual description,4,raw_value,,,,,
112949,1,31,735,Cycloseris cyclolites,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127396,90,Colony maximum diameter,29,cm,22,Derived from textual description,40,raw_value,,,,,
112952,1,31,737,Cycloseris distorta,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127399,90,Colony maximum diameter,29,cm,22,Derived from textual description,4,raw_value,,,,,
112951,1,31,737,Cycloseris distorta,Robust,Fungiidae,Fungiidae,1,Global estimate,,,38,,127398,90,Colony maximum diameter,29,cm,22,Derived from textual description,4,raw_value,,,,,
112953,1,31,737,Cycloseris distorta,Robust,Fungiidae,Fungiidae,1,Global estimate,,,9,,127400,90,Colony maximum diameter,29,cm,22,Derived from textual description,4,raw_value,,,,,
110862,1,2,737,Cycloseris distorta,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125309,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
111478,1,2,1339,Cycloseris explanulata,Robust,Fungiidae,Siderastreidae,1,Global estimate,,,10,,125925,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,,,,,
109809,1,31,1339,Cycloseris explanulata,Robust,Fungiidae,Siderastreidae,1,Global estimate,,,297,,124256,181,Corallite width minimum,28,mm,15,Image analysis,3.4,raw_value,,,,,
112955,1,31,514,Cycloseris fragilis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127402,90,Colony maximum diameter,29,cm,22,Derived from textual description,7,raw_value,,,,,
112954,1,31,514,Cycloseris fragilis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,38,,127401,90,Colony maximum diameter,29,cm,22,Derived from textual description,7,raw_value,,,,,
112956,1,31,514,Cycloseris fragilis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,9,,127403,90,Colony maximum diameter,29,cm,22,Derived from textual description,7,raw_value,,,,,
110864,1,2,514,Cycloseris fragilis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125311,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109812,1,31,743,Cycloseris hexagonalis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,124259,181,Corallite width minimum,28,mm,15,Image analysis,28.1,raw_value,,,,,
110866,1,2,743,Cycloseris hexagonalis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125313,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112957,1,31,743,Cycloseris hexagonalis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127404,90,Colony maximum diameter,29,cm,22,Derived from textual description,9,raw_value,,,,,
112959,1,31,922,Cycloseris mokai,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127406,90,Colony maximum diameter,29,cm,22,Derived from textual description,8,raw_value,,,,,
112960,1,31,922,Cycloseris mokai,Robust,Fungiidae,Fungiidae,1,Global estimate,,,9,,127407,90,Colony maximum diameter,29,cm,22,Derived from textual description,10,raw_value,,,,,
110868,1,2,922,Cycloseris mokai,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125315,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109814,1,31,922,Cycloseris mokai,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,124261,181,Corallite width minimum,28,mm,15,Image analysis,3.5,raw_value,,,,,
112958,1,31,922,Cycloseris mokai,Robust,Fungiidae,Fungiidae,1,Global estimate,,,38,,127405,90,Colony maximum diameter,29,cm,22,Derived from textual description,8,raw_value,,,,,
110870,1,2,754,Cycloseris sinensis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125317,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109816,1,31,754,Cycloseris sinensis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,124263,181,Corallite width minimum,28,mm,15,Image analysis,53.3,raw_value,,,,,
110872,1,2,755,Cycloseris somervillei,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125319,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112961,1,31,755,Cycloseris somervillei,Robust,Fungiidae,Fungiidae,1,Global estimate,,,9,,127408,90,Colony maximum diameter,29,cm,22,Derived from textual description,13,raw_value,,,,,
109818,1,31,755,Cycloseris somervillei,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,124265,181,Corallite width minimum,28,mm,15,Image analysis,102.9,raw_value,,,,,
109820,1,31,513,Cycloseris tenuis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,124267,181,Corallite width minimum,28,mm,15,Image analysis,42.9,raw_value,,,,,
110874,1,2,513,Cycloseris tenuis,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125321,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
110876,1,2,759,Cycloseris vaughani,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125323,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
111482,1,2,474,Cycloseris wellsi,Robust,Fungiidae,Siderastreidae,1,Global estimate,,,10,,125929,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,,,,,
109823,1,31,474,Cycloseris wellsi,Robust,Fungiidae,Siderastreidae,1,Global estimate,,,297,,124270,181,Corallite width minimum,28,mm,15,Image analysis,2,raw_value,,,,,
110878,1,2,515,Cynarina lacrymalis,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,10,,125325,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
111485,1,2,516,Cyphastrea agassizi,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125932,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109826,1,31,516,Cyphastrea agassizi,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124273,181,Corallite width minimum,28,mm,15,Image analysis,1.4,raw_value,,,,,
112962,1,31,517,Cyphastrea chalcidicum,Robust,Merulinidae,Faviidae,1,Global estimate,,,13,,127409,90,Colony maximum diameter,29,cm,22,Derived from textual description,100,raw_value,,,,,
109828,1,31,517,Cyphastrea chalcidicum,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124275,181,Corallite width minimum,28,mm,15,Image analysis,1.6,raw_value,,,,,
111487,1,2,517,Cyphastrea chalcidicum,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125934,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109830,1,31,518,Cyphastrea decadia,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124277,181,Corallite width minimum,28,mm,15,Image analysis,2.2,raw_value,,,,,
111490,1,2,518,Cyphastrea decadia,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125937,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
111492,1,2,519,Cyphastrea hexasepta,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125939,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109832,1,31,519,Cyphastrea hexasepta,Robust,Merulinidae,Faviidae,1,Global estimate,,,65,,124279,181,Corallite width minimum,28,mm,15,Image analysis,0.7,raw_value,,,,,
109834,1,31,520,Cyphastrea japonica,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124281,181,Corallite width minimum,28,mm,15,Image analysis,1.5,raw_value,,,,,
111494,1,2,520,Cyphastrea japonica,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125941,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,,,,,
111497,1,2,521,Cyphastrea microphthalma,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125944,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109836,1,31,521,Cyphastrea microphthalma,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124283,181,Corallite width minimum,28,mm,15,Image analysis,1.6,raw_value,,,,,
109838,1,31,522,Cyphastrea ocellina,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124285,181,Corallite width minimum,28,mm,15,Image analysis,1.9,raw_value,,,,,
111500,1,2,522,Cyphastrea ocellina,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125947,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109840,1,31,523,Cyphastrea serailia,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124287,181,Corallite width minimum,28,mm,15,Image analysis,1.4,raw_value,,,,,
111503,1,2,523,Cyphastrea serailia,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125950,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112963,1,31,745,Danafungia horrida,Robust,Fungiidae,Fungiidae,1,Global estimate,,,38,,127410,90,Colony maximum diameter,29,cm,22,Derived from textual description,20,raw_value,,,,,
112965,1,31,745,Danafungia horrida,Robust,Fungiidae,Fungiidae,1,Global estimate,,,9,,127412,90,Colony maximum diameter,29,cm,22,Derived from textual description,20,raw_value,,,,,
112964,1,31,745,Danafungia horrida,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127411,90,Colony maximum diameter,29,cm,22,Derived from textual description,20,raw_value,,,,,
110880,1,2,745,Danafungia horrida,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125327,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112967,1,31,732,Danafungia scruposa,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,127414,90,Colony maximum diameter,29,cm,22,Derived from textual description,24,raw_value,,,,,
112968,1,31,732,Danafungia scruposa,Robust,Fungiidae,Fungiidae,1,Global estimate,,,9,,127415,90,Colony maximum diameter,29,cm,22,Derived from textual description,24,raw_value,,,,,
110882,1,2,732,Danafungia scruposa,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125329,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112966,1,31,732,Danafungia scruposa,Robust,Fungiidae,Fungiidae,1,Global estimate,,,38,,127413,90,Colony maximum diameter,29,cm,22,Derived from textual description,24,raw_value,,,,,
112969,1,31,555,Dendrogyra cylindrus,Robust,Meandrinidae,Meandrinidae,1,Global estimate,,,10,,127416,90,Colony maximum diameter,29,cm,22,Derived from textual description,200,raw_value,,,,,
109844,1,31,555,Dendrogyra cylindrus,Robust,Meandrinidae,Meandrinidae,1,Global estimate,,,10,,124291,181,Corallite width minimum,28,mm,15,Image analysis,2.3,raw_value,,,,,
111506,1,2,555,Dendrogyra cylindrus,Robust,Meandrinidae,Meandrinidae,1,Global estimate,,,10,,125953,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
88912,1,14,584,Dichocoenia stellaris,Robust,Meandrinidae,Meandrinidae,0,,,,194,,92156,61,Skeletal density,34,g cm-3,,,2.3,,,,,,
113240,0,8,584,Dichocoenia stellaris,Robust,Meandrinidae,Meandrinidae,1,Global estimate,,,686,,127687,90,Colony maximum diameter,29,cm,22,Derived from textual description,30,maximum,,,,,
28585,0,1,585,Dichocoenia stokesi,Robust,Meandrinidae,Meandrinidae,0,,,,0,,27475,61,Skeletal density,34,g cm-3,,,2.04,,,,,,
88894,1,14,585,Dichocoenia stokesi,Robust,Meandrinidae,Meandrinidae,0,,,,194,,92138,61,Skeletal density,34,g cm-3,,,2.04,,,,,,
109846,1,31,585,Dichocoenia stokesi,Robust,Meandrinidae,Meandrinidae,1,Global estimate,,,10,,124293,181,Corallite width minimum,28,mm,15,Image analysis,4.7,raw_value,,,,,
111508,1,2,585,Dichocoenia stokesi,Robust,Meandrinidae,Meandrinidae,1,Global estimate,,,10,,125955,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
113236,1,8,585,Dichocoenia stokesi,Robust,Meandrinidae,Meandrinidae,1,Global estimate,,,428,,127683,90,Colony maximum diameter,29,cm,22,Derived from textual description,55,maximum,,,,,
88917,1,14,585,Dichocoenia stokesi,Robust,Meandrinidae,Meandrinidae,0,,,,194,,92161,61,Skeletal density,34,g cm-3,,,2.3,,,,,,
114472,0,8,585,Dichocoenia stokesi,Robust,Meandrinidae,Meandrinidae,56,Lee Stocking Island,23.76725556,-76.09464167,690,,134859,90,Colony maximum diameter,29,cm,22,Derived from textual description,13.79,maximum,d stokesi,,,,
112971,1,31,587,Diploastrea heliopora,Robust,Diploastraeidae,Faviidae,1,Global estimate,,,10,,127418,90,Colony maximum diameter,29,cm,22,Derived from textual description,500,raw_value,,,,,
112970,1,31,587,Diploastrea heliopora,Robust,Diploastraeidae,Faviidae,1,Global estimate,,,38,,127417,90,Colony maximum diameter,29,cm,22,Derived from textual description,700,raw_value,,,,,
109848,1,31,587,Diploastrea heliopora,Robust,Diploastraeidae,Faviidae,1,Global estimate,,,10,,124295,181,Corallite width minimum,28,mm,15,Image analysis,7,raw_value,,,,,
111511,1,2,587,Diploastrea heliopora,Robust,Diploastraeidae,Faviidae,1,Global estimate,,,10,,125958,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
112972,1,31,587,Diploastrea heliopora,Robust,Diploastraeidae,Faviidae,1,Global estimate,,,13,,127419,90,Colony maximum diameter,29,cm,22,Derived from textual description,700,raw_value,,,,,
88904,1,14,589,Diploria labyrinthiformis,Robust,Mussidae,Mussidae,0,,,,194,,92148,61,Skeletal density,34,g cm-3,,,1.57,,,,,,
88659,1,14,589,Diploria labyrinthiformis,Robust,Mussidae,Mussidae,0,,,,370,,91903,61,Skeletal density,34,g cm-3,,,1.31,,,,,,
114462,0,8,589,Diploria labyrinthiformis,Robust,Mussidae,Mussidae,56,Lee Stocking Island,23.76725556,-76.09464167,690,,134849,90,Colony maximum diameter,29,cm,22,Derived from textual description,32.33,maximum,d labyringhiformis,,,,
111513,1,2,589,Diploria labyrinthiformis,Robust,Mussidae,Mussidae,1,Global estimate,,,10,,125960,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109850,1,31,589,Diploria labyrinthiformis,Robust,Mussidae,Mussidae,1,Global estimate,,,10,,124297,181,Corallite width minimum,28,mm,15,Image analysis,4.3,raw_value,,,,,
28822,0,1,589,Diploria labyrinthiformis,Robust,Mussidae,Mussidae,0,,,,0,,27704,61,Skeletal density,34,g cm-3,,,1.57,,,,,,
111515,1,2,646,Dipsastraea albida,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125962,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109852,1,31,646,Dipsastraea albida,Robust,Merulinidae,Faviidae,1,Global estimate,,,65,,124299,181,Corallite width minimum,28,mm,15,Image analysis,8.3,raw_value,,,,,
109854,1,31,342,Dipsastraea amicorum,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124301,181,Corallite width minimum,28,mm,15,Image analysis,6,raw_value,,,,,
111517,1,2,342,Dipsastraea amicorum,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125964,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109856,1,31,647,Dipsastraea danai,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124303,181,Corallite width minimum,28,mm,15,Image analysis,6.8,raw_value,,,,,
111519,1,2,647,Dipsastraea danai,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125966,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
109858,1,31,648,Dipsastraea favus,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,124305,181,Corallite width minimum,28,mm,15,Image analysis,6.5,raw_value,,,,,
111521,1,2,648,Dipsastraea favus,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125968,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
