observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
10853,1,1,156,Acropora samoensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,10516,91,Depth upper,9,m,23,Extracted from data table,5,group_opinion,,,,,
86437,1,10,156,Acropora samoensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89624,91,Depth upper,9,m,23,Extracted from data table,0.5,raw_value,,,,,
10857,1,5,156,Acropora samoensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10520,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
13775,1,5,156,Acropora samoensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,13339,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86438,1,10,156,Acropora samoensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89625,92,Depth lower,9,m,23,Extracted from data table,15,raw_value,,,,,
111205,1,2,156,Acropora samoensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125652,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
111209,1,2,157,Acropora sarmentosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125656,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,,,,,
10942,1,5,157,Acropora sarmentosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10601,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
10943,1,5,157,Acropora sarmentosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10602,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
10939,1,1,157,Acropora sarmentosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,10598,92,Depth lower,9,m,23,Extracted from data table,20,group_opinion,,,,,
10938,1,1,157,Acropora sarmentosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,10597,91,Depth upper,9,m,23,Extracted from data table,3,group_opinion,,,,,
11001,1,5,158,Acropora scherzeriana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10659,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
111211,1,2,158,Acropora scherzeriana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125658,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
86392,1,10,158,Acropora scherzeriana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89579,91,Depth upper,9,m,23,Extracted from data table,2,raw_value,,,,,
86393,1,10,158,Acropora scherzeriana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89580,92,Depth lower,9,m,23,Extracted from data table,15,raw_value,,,,,
11002,1,5,158,Acropora scherzeriana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10660,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86396,1,10,159,Acropora schmitti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89583,92,Depth lower,9,m,23,Extracted from data table,15,raw_value,,,,,
86395,1,10,159,Acropora schmitti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89582,91,Depth upper,9,m,23,Extracted from data table,2,raw_value,,,,,
11060,1,5,159,Acropora schmitti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10717,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
111214,1,2,159,Acropora schmitti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125661,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
11059,1,5,159,Acropora schmitti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10716,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
11141,1,1,160,Acropora secale,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,10794,91,Depth upper,9,m,23,Extracted from data table,2,group_opinion,,,,,
11146,1,5,160,Acropora secale,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10799,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11145,1,5,160,Acropora secale,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10798,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
11142,1,1,160,Acropora secale,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,10795,92,Depth lower,9,m,23,Extracted from data table,15,group_opinion,,,,,
111216,1,2,160,Acropora secale,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125663,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
86398,1,10,161,Acropora sekiseiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89585,91,Depth upper,9,m,23,Extracted from data table,2,raw_value,,,,,
86399,1,10,161,Acropora sekiseiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89586,92,Depth lower,9,m,23,Extracted from data table,15,raw_value,,,,,
11205,1,5,161,Acropora sekiseiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10857,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
11206,1,5,161,Acropora sekiseiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10858,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
111218,1,2,161,Acropora sekiseiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125665,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
11283,1,1,162,Acropora selago,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,10931,92,Depth lower,9,m,23,Extracted from data table,25,group_opinion,,,,,
111221,1,2,162,Acropora selago,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125668,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,,,,,
11282,1,1,162,Acropora selago,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,10930,91,Depth upper,9,m,23,Extracted from data table,5,group_opinion,,,,,
11287,1,5,162,Acropora selago,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10935,97,Water clarity preference,10,cat,22,Derived from textual description,turbid,group_opinion,,,,,
11286,1,5,162,Acropora selago,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10934,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
86401,1,10,163,Acropora seriata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89588,91,Depth upper,9,m,23,Extracted from data table,3,raw_value,,,,,
111223,1,2,163,Acropora seriata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125670,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
11346,1,5,163,Acropora seriata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10993,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86402,1,10,163,Acropora seriata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89589,92,Depth lower,9,m,23,Extracted from data table,12,raw_value,,,,,
11345,1,5,163,Acropora seriata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,10992,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
11412,1,5,164,Acropora simplex,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11057,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
11413,1,5,164,Acropora simplex,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11058,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11408,1,1,164,Acropora simplex,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11053,91,Depth upper,9,m,23,Extracted from data table,20,group_opinion,,,,,
11409,1,1,164,Acropora simplex,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11054,92,Depth lower,9,m,23,Extracted from data table,60,group_opinion,,,,,
111226,1,2,164,Acropora simplex,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125673,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
11507,1,1,165,Acropora solitaryensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11146,92,Depth lower,9,m,23,Extracted from data table,25,group_opinion,,,,,
11510,1,5,165,Acropora solitaryensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11149,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
11506,1,1,165,Acropora solitaryensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11145,91,Depth upper,9,m,23,Extracted from data table,5,group_opinion,,,,,
111228,1,2,165,Acropora solitaryensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125675,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
11511,1,5,165,Acropora solitaryensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11150,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11561,1,5,166,Acropora sordiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11199,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11560,1,5,166,Acropora sordiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11198,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
11627,1,1,167,Acropora spathulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11262,91,Depth upper,9,m,23,Extracted from data table,0,group_opinion,,,,,
11631,1,5,167,Acropora spathulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11266,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
11628,1,1,167,Acropora spathulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11263,92,Depth lower,9,m,23,Extracted from data table,10,group_opinion,,,,,
11632,1,5,167,Acropora spathulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11267,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11689,1,5,168,Acropora speciosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11323,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11684,1,1,168,Acropora speciosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11318,91,Depth upper,9,m,23,Extracted from data table,12,group_opinion,,,,,
11685,1,1,168,Acropora speciosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11319,92,Depth lower,9,m,23,Extracted from data table,30,group_opinion,,,,,
11688,1,5,168,Acropora speciosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11322,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
111230,1,2,168,Acropora speciosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125677,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,,,,,
11757,1,1,169,Acropora spicifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11389,91,Depth upper,9,m,23,Extracted from data table,2,group_opinion,,,,,
11762,1,5,169,Acropora spicifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11394,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11758,1,1,169,Acropora spicifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11390,92,Depth lower,9,m,23,Extracted from data table,10,group_opinion,,,,,
11761,1,5,169,Acropora spicifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11393,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
111233,1,2,169,Acropora spicifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125680,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
111235,1,2,170,Acropora squarrosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125682,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
11827,1,1,170,Acropora squarrosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11457,91,Depth upper,9,m,23,Extracted from data table,1,group_opinion,,,,,
11828,1,1,170,Acropora squarrosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11458,92,Depth lower,9,m,23,Extracted from data table,18,group_opinion,,,,,
11832,1,5,170,Acropora squarrosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11462,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11831,1,5,170,Acropora squarrosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11461,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
111237,1,2,171,Acropora stoddarti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125684,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
11893,1,5,171,Acropora stoddarti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11522,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
86405,1,10,171,Acropora stoddarti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89592,92,Depth lower,9,m,23,Extracted from data table,30,raw_value,,,,,
11894,1,5,171,Acropora stoddarti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11523,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86404,1,10,171,Acropora stoddarti,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89591,91,Depth upper,9,m,23,Extracted from data table,3,raw_value,,,,,
11960,1,1,172,Acropora striata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11587,92,Depth lower,9,m,23,Extracted from data table,25,group_opinion,,,,,
11959,1,1,172,Acropora striata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11586,91,Depth upper,9,m,23,Extracted from data table,10,group_opinion,,,,,
111239,1,2,172,Acropora striata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125686,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
11964,1,5,172,Acropora striata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11591,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
11963,1,5,172,Acropora striata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11590,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
12037,1,1,173,Acropora subglabra,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11660,91,Depth upper,9,m,23,Extracted from data table,5,group_opinion,,,,,
12042,1,5,173,Acropora subglabra,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11665,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
111241,1,2,173,Acropora subglabra,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125688,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,hispidose,expert_opinion,,,,,
12041,1,5,173,Acropora subglabra,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11664,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
12038,1,1,173,Acropora subglabra,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11661,92,Depth lower,9,m,23,Extracted from data table,25,group_opinion,,,,,
12121,1,1,174,Acropora subulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11740,91,Depth upper,9,m,23,Extracted from data table,5,group_opinion,,,,,
12122,1,1,174,Acropora subulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11741,92,Depth lower,9,m,23,Extracted from data table,25,group_opinion,,,,,
12126,1,5,174,Acropora subulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11745,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
12125,1,5,174,Acropora subulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11744,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
111243,1,2,174,Acropora subulata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125690,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
111245,1,2,175,Acropora suharsonoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125692,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,,,,,
12191,1,1,175,Acropora suharsonoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11808,92,Depth lower,9,m,23,Extracted from data table,25,group_opinion,,,,,
12190,1,1,175,Acropora suharsonoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,11807,91,Depth upper,9,m,23,Extracted from data table,15,group_opinion,,,,,
12194,1,5,175,Acropora suharsonoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11811,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
12195,1,5,175,Acropora suharsonoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11812,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86408,1,10,176,Acropora sukarnoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89595,92,Depth lower,9,m,23,Extracted from data table,30,raw_value,,,,,
12253,1,5,176,Acropora sukarnoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11868,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
12252,1,5,176,Acropora sukarnoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11867,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
86407,1,10,176,Acropora sukarnoi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89594,91,Depth upper,9,m,23,Extracted from data table,3,raw_value,,,,,
86411,1,10,178,Acropora tanegashimensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89598,92,Depth lower,9,m,23,Extracted from data table,15,raw_value,,,,,
12339,1,5,178,Acropora tanegashimensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11952,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86410,1,10,178,Acropora tanegashimensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89597,91,Depth upper,9,m,23,Extracted from data table,3,raw_value,,,,,
111247,1,2,178,Acropora tanegashimensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125694,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
12338,1,5,178,Acropora tanegashimensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,11951,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
12406,1,5,179,Acropora tenella,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12017,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
12407,1,5,179,Acropora tenella,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12018,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
12402,1,1,179,Acropora tenella,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,12013,91,Depth upper,9,m,23,Extracted from data table,25,group_opinion,,,,,
12403,1,1,179,Acropora tenella,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,12014,92,Depth lower,9,m,23,Extracted from data table,70,group_opinion,,,,,
111249,1,2,179,Acropora tenella,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125696,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
12496,1,5,180,Acropora tenuis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12103,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
12497,1,5,180,Acropora tenuis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12104,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
111251,1,2,180,Acropora tenuis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125698,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,,,,,
12492,1,1,180,Acropora tenuis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,12099,91,Depth upper,9,m,23,Extracted from data table,8,group_opinion,,,,,
12493,1,1,180,Acropora tenuis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,12100,92,Depth lower,9,m,23,Extracted from data table,20,group_opinion,,,,,
86414,1,10,181,Acropora teres,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89601,92,Depth lower,9,m,23,Extracted from data table,20,raw_value,,,,,
12556,1,5,181,Acropora teres,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12162,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
111253,1,2,181,Acropora teres,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125700,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
12557,1,5,181,Acropora teres,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12163,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86413,1,10,181,Acropora teres,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89600,91,Depth upper,9,m,23,Extracted from data table,2,raw_value,,,,,
12618,1,5,182,Acropora tizardi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12223,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86417,1,10,182,Acropora tizardi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89604,92,Depth lower,9,m,23,Extracted from data table,25,raw_value,,,,,
86416,1,10,182,Acropora tizardi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89603,91,Depth upper,9,m,23,Extracted from data table,2,raw_value,,,,,
12617,1,5,182,Acropora tizardi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12222,96,Wave exposure preference,10,cat,22,Derived from textual description,broad,group_opinion,,,,,
111255,1,2,182,Acropora tizardi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125702,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
12759,1,5,184,Acropora torihalimeda,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12359,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86419,1,10,184,Acropora torihalimeda,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89606,91,Depth upper,9,m,23,Extracted from data table,15,raw_value,,,,,
111257,1,2,184,Acropora torihalimeda,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125704,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
12755,1,1,184,Acropora torihalimeda,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,12355,91,Depth upper,9,m,23,Extracted from data table,18,group_opinion,,,,,
86420,1,10,184,Acropora torihalimeda,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89607,92,Depth lower,9,m,23,Extracted from data table,30,raw_value,,,,,
12758,1,5,184,Acropora torihalimeda,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12358,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
111259,1,2,185,Acropora torresiana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125706,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
86422,1,10,185,Acropora torresiana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89609,91,Depth upper,9,m,23,Extracted from data table,0,raw_value,,,,,
12825,1,5,185,Acropora torresiana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12422,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
12824,1,5,185,Acropora torresiana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12421,96,Wave exposure preference,10,cat,22,Derived from textual description,exposed,group_opinion,,,,,
12821,1,1,185,Acropora torresiana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,12418,91,Depth upper,9,m,23,Extracted from data table,0,group_opinion,,,,,
86423,1,10,185,Acropora torresiana,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89610,92,Depth lower,9,m,23,Extracted from data table,5,raw_value,,,,,
12907,1,5,186,Acropora tortuosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12500,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
12904,1,1,186,Acropora tortuosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,12497,92,Depth lower,9,m,23,Extracted from data table,30,group_opinion,,,,,
111262,1,2,186,Acropora tortuosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125709,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
12903,1,1,186,Acropora tortuosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,11,,12496,91,Depth upper,9,m,23,Extracted from data table,1,group_opinion,,,,,
12908,1,5,186,Acropora tortuosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12501,97,Water clarity preference,10,cat,22,Derived from textual description,clear,group_opinion,,,,,
86426,1,10,187,Acropora tumida,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89613,92,Depth lower,9,m,23,Extracted from data table,20,raw_value,,,,,
111264,1,2,187,Acropora tumida,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125711,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
12967,1,5,187,Acropora tumida,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12559,96,Wave exposure preference,10,cat,22,Derived from textual description,protected,group_opinion,,,,,
12968,1,5,187,Acropora tumida,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,282,12560,97,Water clarity preference,10,cat,22,Derived from textual description,turbid,group_opinion,,,,,
86425,1,10,187,Acropora tumida,Complex,Acroporidae,Acroporidae,1,Global estimate,,,24,,89612,91,Depth upper,9,m,23,Extracted from data table,1,raw_value,,,,,
